ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,mortgage_rate,mortgage_rate_lower,mortgage_rate_upper,tax,tax_lower,tax_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,County
2027-11-30,117693.14300582907,113992.65639908712,129030.45158986958,116176.35335595929,119349.33914227982,3530.838835239463,3530.838835239463,3530.838835239463,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-2638.506262706911,-2638.506262706911,-2638.506262706911,0.0,0.0,0.0,121223.98184106854,Cattaraugus
2027-12-31,117701.88153438533,115790.52346241308,130396.98373043755,116098.93801033782,119449.19255680572,5433.192261752836,5433.192261752836,5433.192261752836,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-736.1528361935385,-736.1528361935385,-736.1528361935385,0.0,0.0,0.0,123135.07379613817,Cattaraugus
2028-01-31,117710.62006294161,117935.3443454932,133529.89181878525,116012.81526827048,119556.85426964615,8166.994811812198,8166.994811812198,8166.994811812198,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,1997.649713865823,1997.649713865823,1997.649713865823,0.0,0.0,0.0,125877.61487475381,Cattaraugus
2028-02-29,117718.79481546201,119172.62820332177,134012.22333146507,115923.35302633219,119619.30619790335,8531.076113745068,8531.076113745068,8531.076113745068,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,2361.7310157986944,2361.7310157986944,2361.7310157986944,0.0,0.0,0.0,126249.87092920707,Cattaraugus
2028-03-31,117727.53334401827,117314.37048065814,132182.2853080833,115823.48351810679,119753.69535679866,7062.023853202862,7062.023853202862,7062.023853202862,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,892.6787552564865,892.6787552564865,892.6787552564865,0.0,0.0,0.0,124789.55719722113,Cattaraugus
2028-04-30,117735.98998455661,116875.92529963641,132516.16760033544,115743.97767342518,119866.5649503076,6459.507793327137,6459.507793327137,6459.507793327137,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,290.1626953807624,290.1626953807624,290.1626953807624,0.0,0.0,0.0,124195.49777788375,Cattaraugus
2028-05-31,117744.72851311287,115102.37968272898,130797.87412179344,115649.62366368955,120035.65525392602,5303.495347571784,5303.495347571784,5303.495347571784,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-865.8497503745904,-865.8497503745904,-865.8497503745904,0.0,0.0,0.0,123048.22386068465,Cattaraugus
2028-06-30,117753.18515365121,115324.34424265835,130633.03682879898,115488.9413963916,120147.11316848401,4999.278351790316,4999.278351790316,4999.278351790316,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-1170.0667461560586,-1170.0667461560586,-1170.0667461560586,0.0,0.0,0.0,122752.46350544153,Cattaraugus
2028-07-31,117761.92368220749,115245.40923671811,130988.43062419162,115411.44371663801,120230.98651067638,5914.524001610102,5914.524001610102,5914.524001610102,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-254.82109633627303,-254.82109633627303,-254.82109633627303,0.0,0.0,0.0,123676.44768381759,Cattaraugus
2028-08-31,117770.66221076377,117907.85315744896,133470.39811967028,115306.22646859573,120334.13214077595,8121.9852485684605,8121.9852485684605,8121.9852485684605,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,1952.640150622085,1952.640150622085,1952.640150622085,0.0,0.0,0.0,125892.64745933222,Cattaraugus
2028-09-30,117779.1188513021,115791.54084773517,132192.69065458074,115191.41119806502,120432.47384560262,6437.722421383832,6437.722421383832,6437.722421383832,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,268.3773234374573,268.3773234374573,268.3773234374573,0.0,0.0,0.0,124216.84127268594,Cattaraugus
2028-10-31,117787.85737985838,113874.82003849056,129522.94637406015,115108.21215557464,120544.83371311204,4067.394731783311,4067.394731783311,4067.394731783311,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-2101.9503661630633,-2101.9503661630633,-2101.9503661630633,0.0,0.0,0.0,121855.25211164169,Cattaraugus
2028-11-30,117796.3140203967,113557.27690947229,129501.62282430573,115036.90602428284,120673.63008048688,3530.017418072875,3530.017418072875,3530.017418072875,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-2639.327679873499,-2639.327679873499,-2639.327679873499,0.0,0.0,0.0,121326.33143846958,Cattaraugus
2028-12-31,117805.05254895298,115404.10043750901,131244.6444059569,114953.64734586053,120818.63362172715,5339.622410656684,5339.622410656684,5339.622410656684,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-829.7226872896905,-829.7226872896905,-829.7226872896905,0.0,0.0,0.0,123144.67495960966,Cattaraugus
2029-01-31,117813.79107750925,118290.85101162446,134215.35520229972,114818.16586689673,120944.75743958112,8099.455347690776,8099.455347690776,8099.455347690776,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,1930.1102497444015,1930.1102497444015,1930.1102497444015,0.0,0.0,0.0,125913.24642520002,Cattaraugus
2029-02-28,117821.6839420117,118452.98893342055,134692.6217202309,114670.75223235234,121071.78799136484,8525.613550446604,8525.613550446604,8525.613550446604,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,2356.26845250023,2356.26845250023,2356.26845250023,0.0,0.0,0.0,126347.29749245831,Cattaraugus
2029-03-31,117830.42247056798,116702.29375672527,132976.9687293797,114598.1256120381,121221.18388512911,7033.102669003,7033.102669003,7033.102669003,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,863.7575710566258,863.7575710566258,863.7575710566258,0.0,0.0,0.0,124863.52513957098,Cattaraugus
2029-04-30,117838.8791111063,115713.79891203562,132893.24781470618,114547.35763845973,121329.86429445064,6441.86765157039,6441.86765157039,6441.86765157039,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,272.5225536240162,272.5225536240162,272.5225536240162,0.0,0.0,0.0,124280.74676267669,Cattaraugus
2029-05-31,117847.61763966258,115013.68087268897,131597.58535282477,114377.20562495559,121434.1898335887,5300.219475765444,5300.219475765444,5300.219475765444,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-869.1256221809306,-869.1256221809306,-869.1256221809306,0.0,0.0,0.0,123147.83711542803,Cattaraugus
2029-06-30,117856.07428020092,114841.53609920626,131057.4849673517,114264.94870264352,121573.36424709443,5024.195196568976,5024.195196568976,5024.195196568976,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-1145.1499013773982,-1145.1499013773982,-1145.1499013773982,0.0,0.0,0.0,122880.2694767699,Cattaraugus
2029-07-31,117864.8128087572,115460.04166934537,131631.72347103208,114133.91389947174,121708.86005517225,5956.077644050949,5956.077644050949,5956.077644050949,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-213.2674538954255,-213.2674538954255,-213.2674538954255,0.0,0.0,0.0,123820.89045280815,Cattaraugus
2029-08-31,117873.55133731346,118034.44549721575,134093.2548165355,113974.0235298199,121829.83681270097,8141.4791033096635,8141.4791033096635,8141.4791033096635,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,1972.134005363289,1972.134005363289,1972.134005363289,0.0,0.0,0.0,126015.03044062313,Cattaraugus
2029-09-30,117882.00797785181,115884.40375176286,132456.1236625922,113898.64951103751,121952.51148046718,6399.366181129164,6399.366181129164,6399.366181129164,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,230.02108318278914,230.02108318278914,230.02108318278914,0.0,0.0,0.0,124281.37415898098,Cattaraugus
2029-10-31,117890.74650640808,113394.22374734472,130115.71767964737,113749.41546305851,122072.80469311553,4027.0811010118696,4027.0811010118696,4027.0811010118696,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-2142.263996934505,-2142.263996934505,-2142.263996934505,0.0,0.0,0.0,121917.82760741994,Cattaraugus
2029-11-30,117899.2031469464,113385.57075987202,130748.55232508597,113653.96081479105,122237.94905177705,3528.116411078515,3528.116411078515,3528.116411078515,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-2641.2286868678593,-2641.2286868678593,-2641.2286868678593,0.0,0.0,0.0,121427.31955802492,Cattaraugus
2029-12-31,117907.94167550268,114977.28314241231,131677.6069659747,113493.48136757211,122379.33770755332,5369.904492399764,5369.904492399764,5369.904492399764,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-799.4406055466096,-799.4406055466096,-799.4406055466096,0.0,0.0,0.0,123277.84616790243,Cattaraugus
2030-01-31,117916.68020405895,117515.53089331508,134842.99130193674,113302.89238967745,122528.69270306156,8123.045138205301,8123.045138205301,8123.045138205301,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,1953.7000402589272,1953.7000402589272,1953.7000402589272,0.0,0.0,0.0,126039.72534226425,Cattaraugus
2030-02-28,117924.57306856141,118401.36839111458,135163.2704880424,113171.67868962251,122633.68131136507,8518.572449283627,8518.572449283627,8518.572449283627,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,2349.227351337252,2349.227351337252,2349.227351337252,0.0,0.0,0.0,126443.14551784504,Cattaraugus
2030-03-31,117933.31159711767,116178.92965370684,134071.63510079074,113033.04660080466,122804.88010753802,7003.868852519893,7003.868852519893,7003.868852519893,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,834.5237545735187,834.5237545735187,834.5237545735187,0.0,0.0,0.0,124937.18044963757,Cattaraugus
2030-04-30,117941.76823765601,115483.648574877,133217.8293976692,112892.96753443412,122944.6907299736,6424.860469662507,6424.860469662507,6424.860469662507,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,255.51537171613182,255.51537171613182,255.51537171613182,0.0,0.0,0.0,124366.62870731852,Cattaraugus
2030-05-31,117950.50676621227,114366.60340678628,132386.87627325408,112802.33508387305,123088.858012557,5298.322000008877,5298.322000008877,5298.322000008877,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-871.023097937497,-871.023097937497,-871.023097937497,0.0,0.0,0.0,123248.82876622115,Cattaraugus
2030-06-30,117958.96340675061,114619.97971240657,132890.08131684206,112681.9358000715,123234.56510624793,5050.27676016845,5050.27676016845,5050.27676016845,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-1119.0683377779242,-1119.0683377779242,-1119.0683377779242,0.0,0.0,0.0,123009.24016691906,Cattaraugus
2030-07-31,117967.70193530689,114502.5162115757,132495.359194696,112480.28074448531,123377.37639946146,5997.395692616415,5997.395692616415,5997.395692616415,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,-171.94940532996011,-171.94940532996011,-171.94940532996011,0.0,0.0,0.0,123965.0976279233,Cattaraugus
2030-08-31,117976.44046386317,117398.11602135448,135349.9908083112,112356.00848788185,123507.00296094116,8158.4538833566185,8158.4538833566185,8158.4538833566185,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,1989.1087854102445,1989.1087854102445,1989.1087854102445,0.0,0.0,0.0,126134.89434721979,Cattaraugus
2030-09-30,117984.8971044015,114243.91199897457,133791.57827831374,112267.34695316904,123699.85617049862,6359.78399990184,6359.78399990184,6359.78399990184,6169.345097946374,6169.345097946374,6169.345097946374,12675.913728189795,12675.913728189795,12675.913728189795,-6506.56863024342,-6506.56863024342,-6506.56863024342,190.43890195546507,190.43890195546507,190.43890195546507,0.0,0.0,0.0,124344.68110430334,Cattaraugus
2015-01-31,101454.8030774599,95334.2706738665,105355.25420338372,101454.8030774599,101454.8030774599,-1039.4677938469013,-1039.4677938469013,-1039.4677938469013,-497.74341775817237,-497.74341775817237,-497.74341775817237,30.17353940844371,30.17353940844371,30.17353940844371,-527.9169571666162,-527.9169571666162,-527.9169571666162,-541.724376088729,-541.724376088729,-541.724376088729,0.0,0.0,0.0,100415.335283613,Cayuga
2015-02-28,101826.17720657424,95595.29665471996,105807.12380993785,101826.17720657424,101826.17720657424,-1107.1750083228167,-1107.1750083228167,-1107.1750083228167,-497.74341775817237,-497.74341775817237,-497.74341775817237,30.17353940844371,30.17353940844371,30.17353940844371,-527.9169571666162,-527.9169571666162,-527.9169571666162,-609.4315905646442,-609.4315905646442,-609.4315905646442,0.0,0.0,0.0,100719.00219825143,Cayuga
2015-03-31,102237.34142095082,95759.25439945281,105661.47086755632,102237.34142095082,102237.34142095082,-1201.059307425988,-1201.059307425988,-1201.059307425988,-497.74341775817237,-497.74341775817237,-497.74341775817237,30.17353940844371,30.17353940844371,30.17353940844371,-527.9169571666162,-527.9169571666162,-527.9169571666162,-703.3158896678157,-703.3158896678157,-703.3158896678157,0.0,0.0,0.0,101036.28211352484,Cayuga
2015-04-30,102635.24227357333,96381.69811655593,106221.83950029137,102635.24227357333,102635.24227357333,-1054.662702994873,-1054.662702994873,-1054.662702994873,-497.74341775817237,-497.74341775817237,-497.74341775817237,30.17353940844371,30.17353940844371,30.17353940844371,-527.9169571666162,-527.9169571666162,-527.9169571666162,-556.9192852367005,-556.9192852367005,-556.9192852367005,0.0,0.0,0.0,101580.57957057845,Cayuga
