Year,County,State,Median_Gross_Rent,Median_Home_Value,Median_Property_Tax,Owner_Cost_With_Mortgage,Owner_Cost_Without_Mortgage,Date,Mortgage_Rate,Buy_CF,Rent_CF,Buy_Eligible,Down_Payment_Used
2015,Bronx,New York,1074,363400,3337,1499,91993,2015-10,3.8,-17988.0,-12888,True,72680
2015,Bronx,New York,1074,363400,3337,1499,91993,2015-11,3.94,-17988.0,-12888,True,72680
2015,Bronx,New York,1074,363400,3337,1499,91993,2015-12,3.96,-17988.0,-12888,True,72680
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-01,3.67,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-02,3.71,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-03,3.77,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-04,3.67,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-05,3.84,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-06,3.98,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-07,4.05,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-08,3.9,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-09,3.89,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-10,3.8,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-11,3.94,-12708.0,-9444,True,27180
2015,Onondaga,New York,787,135900,3789,1059,120529,2015-12,3.96,-12708.0,-9444,True,27180
2015,Seneca,New York,716,97000,2779,834,9806,2015-01,3.67,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-02,3.71,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-03,3.77,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-04,3.67,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-05,3.84,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-06,3.98,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-07,4.05,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-08,3.9,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-09,3.89,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-10,3.8,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-11,3.94,-10008.0,-8592,True,19400
2015,Seneca,New York,716,97000,2779,834,9806,2015-12,3.96,-10008.0,-8592,True,19400
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-01,3.67,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-02,3.71,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-03,3.77,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-04,3.67,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-05,3.84,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-06,3.98,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-07,4.05,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-08,3.9,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-09,3.89,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-10,3.8,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-11,3.94,-27000.0,-14808,True,70980
2015,Putnam,New York,1234,354900,8631,2250,27946,2015-12,3.96,-27000.0,-14808,True,70980
2015,Herkimer,New York,623,96100,2423,750,18556,2015-01,3.67,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-02,3.71,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-03,3.77,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-04,3.67,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-05,3.84,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-06,3.98,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-07,4.05,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-08,3.9,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-09,3.89,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-10,3.8,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-11,3.94,-9000.0,-7476,True,19220
2015,Herkimer,New York,623,96100,2423,750,18556,2015-12,3.96,-9000.0,-7476,True,19220
2015,Ontario,New York,809,145700,3508,1024,32228,2015-01,3.67,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-02,3.71,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-03,3.77,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-04,3.67,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-05,3.84,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-06,3.98,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-07,4.05,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-08,3.9,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-09,3.89,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-10,3.8,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-11,3.94,-12288.0,-9708,True,29140
2015,Ontario,New York,809,145700,3508,1024,32228,2015-12,3.96,-12288.0,-9708,True,29140
2015,Steuben,New York,658,91000,2525,742,28756,2015-01,3.67,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-02,3.71,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-03,3.77,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-04,3.67,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-05,3.84,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-06,3.98,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-07,4.05,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-08,3.9,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-09,3.89,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-10,3.8,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-11,3.94,-8904.0,-7896,True,18200
2015,Steuben,New York,658,91000,2525,742,28756,2015-12,3.96,-8904.0,-7896,True,18200
2015,Hamilton,New York,622,162600,2036,663,1177,2015-01,3.67,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-02,3.71,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-03,3.77,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-04,3.67,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-05,3.84,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-06,3.98,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-07,4.05,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-08,3.9,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-09,3.89,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-10,3.8,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-11,3.94,-7956.0,-7464,True,32520
2015,Hamilton,New York,622,162600,2036,663,1177,2015-12,3.96,-7956.0,-7464,True,32520
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-01,3.67,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-02,3.71,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-03,3.77,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-04,3.67,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-05,3.84,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-06,3.98,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-07,4.05,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-08,3.9,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-09,3.89,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-10,3.8,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-11,3.94,-8556.0,-7344,True,16900
2015,Chautauqua,New York,612,84500,2371,713,37284,2015-12,3.96,-8556.0,-7344,True,16900
2015,Kings,New York,1215,570200,3656,1834,272717,2015-01,3.67,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-02,3.71,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-03,3.77,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-04,3.67,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-05,3.84,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-06,3.98,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-07,4.05,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-08,3.9,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-09,3.89,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-10,3.8,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-11,3.94,-22008.0,-14580,True,114040
2015,Kings,New York,1215,570200,3656,1834,272717,2015-12,3.96,-22008.0,-14580,True,114040
2015,Tioga,New York,644,112600,2803,855,15585,2015-01,3.67,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-02,3.71,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-03,3.77,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-04,3.67,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-05,3.84,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-06,3.98,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-07,4.05,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-08,3.9,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-09,3.89,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-10,3.8,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-11,3.94,-10260.0,-7728,True,22520
2015,Tioga,New York,644,112600,2803,855,15585,2015-12,3.96,-10260.0,-7728,True,22520
2015,Orleans,New York,639,91300,3055,923,12112,2015-01,3.67,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-02,3.71,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-03,3.77,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-04,3.67,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-05,3.84,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-06,3.98,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-07,4.05,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-08,3.9,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-09,3.89,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-10,3.8,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-11,3.94,-11076.0,-7668,True,18260
2015,Orleans,New York,639,91300,3055,923,12112,2015-12,3.96,-11076.0,-7668,True,18260
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-01,3.67,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-02,3.71,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-03,3.77,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-04,3.67,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-05,3.84,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-06,3.98,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-07,4.05,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-08,3.9,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-09,3.89,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-10,3.8,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-11,3.94,-15732.0,-11916,True,46580
2015,Saratoga,New York,993,232900,3809,1311,64423,2015-12,3.96,-15732.0,-11916,True,46580
2015,Columbia,New York,884,222100,4216,1204,18141,2015-01,3.67,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-02,3.71,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-03,3.77,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-04,3.67,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-05,3.84,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-06,3.98,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-07,4.05,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-08,3.9,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-09,3.89,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-10,3.8,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-11,3.94,-14448.0,-10608,True,44420
2015,Columbia,New York,884,222100,4216,1204,18141,2015-12,3.96,-14448.0,-10608,True,44420
2015,Lewis,New York,699,117300,2009,738,8066,2015-01,3.67,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-02,3.71,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-03,3.77,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-04,3.67,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-05,3.84,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-06,3.98,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-07,4.05,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-08,3.9,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-09,3.89,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-10,3.8,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-11,3.94,-8856.0,-8388,True,23460
2015,Lewis,New York,699,117300,2009,738,8066,2015-12,3.96,-8856.0,-8388,True,23460
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-01,3.67,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-02,3.71,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-03,3.77,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-04,3.67,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-05,3.84,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-06,3.98,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-07,4.05,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-08,3.9,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-09,3.89,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-10,3.8,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-11,3.94,-30324.0,-16368,True,101380
2015,Westchester,New York,1364,506900,10001,2527,210195,2015-12,3.96,-30324.0,-16368,True,101380
2015,Delaware,New York,668,132400,2554,758,14000,2015-01,3.67,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-02,3.71,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-03,3.77,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-04,3.67,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-05,3.84,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-06,3.98,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-07,4.05,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-08,3.9,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-09,3.89,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-10,3.8,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-11,3.94,-9096.0,-8016,True,26480
2015,Delaware,New York,668,132400,2554,758,14000,2015-12,3.96,-9096.0,-8016,True,26480
2015,Montgomery,New York,702,101600,3177,868,13109,2015-01,3.67,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-02,3.71,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-03,3.77,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-04,3.67,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-05,3.84,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-06,3.98,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-07,4.05,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-08,3.9,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-09,3.89,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-10,3.8,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-11,3.94,-10416.0,-8424,True,20320
2015,Montgomery,New York,702,101600,3177,868,13109,2015-12,3.96,-10416.0,-8424,True,20320
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-01,3.67,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-02,3.71,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-03,3.77,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-04,3.67,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-05,3.84,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-06,3.98,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-07,4.05,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-08,3.9,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-09,3.89,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-10,3.8,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-11,3.94,-23412.0,-14028,True,87900
2015,Richmond,New York,1169,439500,3717,1951,114000,2015-12,3.96,-23412.0,-14028,True,87900
2015,St. Lawrence,New York,700,87600,2048,748,29600,2015-01,3.67,-8976.0,-8400,True,17520
2015,St. Lawrence,New York,700,87600,2048,748,29600,2015-02,3.71,-8976.0,-8400,True,17520
2015,St. Lawrence,New York,700,87600,2048,748,29600,2015-03,3.77,-8976.0,-8400,True,17520
2015,St. Lawrence,New York,700,87600,2048,748,29600,2015-04,3.67,-8976.0,-8400,True,17520
2015,St. Lawrence,New York,700,87600,2048,748,29600,2015-05,3.84,-8976.0,-8400,True,17520
2015,St. Lawrence,New York,700,87600,2048,748,29600,2015-06,3.98,-8976.0,-8400,True,17520
